Domain,Event_Type,Speaker_Type,Duration_Hours,Day_Type,Time_Slot,Promotion_Days,Certificate_Flag,Interactivity_Level,Relevance_Friction_1,Relevance_Friction_2,Relevance_Friction_3,Relevance_Friction_4,Relevance_Friction_5,Schedule_Friction_1,Schedule_Friction_2,Schedule_Friction_3,Schedule_Friction_4,Schedule_Friction_5,Fatigue_Friction_1,Fatigue_Friction_2,Fatigue_Friction_3,Fatigue_Friction_4,Fatigue_Friction_5,Promotion_Friction_1,Promotion_Friction_2,Promotion_Friction_3,Promotion_Friction_4,Promotion_Friction_5,Social_Friction_1,Social_Friction_2,Social_Friction_3,Social_Friction_4,Social_Friction_5,Format_Friction_1,Format_Friction_2,Format_Friction_3,Format_Friction_4,Format_Friction_5,Expected_Attendance,Engagement_Level
Business,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,7,0,0.26384076219675023,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,29,Low
Music,Workshop,Industry,2.0,Weekday,Afternoon,14,0,0.4550242818996063,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,68,Low
Law,Workshop,Industry,1.5,Weekend,Afternoon,13,1,0.17886806946121825,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,78,Medium
Music,Career_Talk,Faculty,1.0,Weekend,Morning,12,0,0.9865516651183877,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,128,Medium
Law,Guest_Lecture,Faculty,2.0,Weekday,Morning,11,0,0.20742455889565148,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,20,Low
Law,Guest_Lecture,Faculty,2.0,Weekend,Evening,7,0,0.4169351083829361,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,Low
Design,Workshop,Alumni,2.0,Weekend,Morning,5,0,0.25460072984657767,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,48,Low
Law,Workshop,Industry,1.0,Weekend,Afternoon,13,0,0.5415876091416923,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,93,Medium
Tech,Guest_Lecture,Industry,1.5,Weekday,Afternoon,8,0,0.9053421672651598,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,81,Medium
Law,Guest_Lecture,Faculty,2.5,Weekday,Morning,6,0,0.16338846390844586,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,52,Low
Tech,Guest_Lecture,Alumni,1.5,Weekday,Afternoon,14,0,0.14081288095608635,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,69,Low
Law,Workshop,Industry,1.0,Weekday,Afternoon,6,0,0.07406513707339124,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,57,Low
Design,Workshop,Faculty,1.0,Weekday,Evening,1,1,0.5893513073376321,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,121,Medium
Business,Guest_Lecture,Industry,2.0,Weekday,Evening,9,0,0.6020769798903751,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,94,Medium
Tech,Guest_Lecture,Industry,2.0,Weekend,Afternoon,6,1,0.8213903763193698,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,119,Medium
Design,Workshop,Alumni,2.5,Weekend,Morning,9,0,0.8359613310840178,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,94,Medium
Law,Workshop,Industry,2.5,Weekday,Afternoon,9,0,0.10194245233752586,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,69,Low
Tech,Workshop,Industry,1.0,Weekend,Afternoon,9,1,0.9105253505448782,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,155,High
Tech,Workshop,Faculty,1.5,Weekend,Afternoon,5,0,0.8293831064827735,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,79,Medium
Tech,Guest_Lecture,Industry,1.0,Weekday,Afternoon,4,0,0.6472470729170018,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,77,Medium
Tech,Workshop,Industry,1.0,Weekend,Evening,5,0,0.3470601101203731,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,79,Medium
Tech,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,14,1,0.7455860178214347,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,83,Medium
Law,Guest_Lecture,Industry,2.5,Weekday,Evening,11,0,0.620673718964351,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,72,Medium
Design,Career_Talk,Faculty,1.0,Weekend,Afternoon,6,0,0.35304644749360403,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,16,Low
Tech,Career_Talk,Industry,1.5,Weekday,Afternoon,13,0,0.013255714879659264,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,66,Low
Tech,Workshop,Industry,1.5,Weekday,Evening,11,0,0.5924609766327088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,105,Medium
Tech,Workshop,Faculty,1.0,Weekend,Afternoon,8,0,0.5764910044870456,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,58,Low
Design,Workshop,Industry,1.5,Weekday,Morning,12,1,0.15457797666981832,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,107,Medium
Law,Guest_Lecture,Alumni,1.0,Weekday,Morning,14,1,0.9063261563989532,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,104,Medium
Design,Workshop,Alumni,1.5,Weekday,Evening,8,1,0.15927640544405708,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,56,Low
Tech,Workshop,Faculty,1.5,Weekday,Afternoon,2,0,0.28709614838677433,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,84,Medium
Tech,Workshop,Industry,2.0,Weekday,Afternoon,7,0,0.3719880445235677,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31,Low
Business,Workshop,Industry,2.0,Weekday,Morning,4,0,0.682965655212832,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,74,Medium
Tech,Guest_Lecture,Alumni,2.0,Weekend,Morning,10,0,0.08164012585890634,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,62,Low
Tech,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,2,0,0.7023744374493458,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,56,Low
Tech,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,7,0,0.4144777643283143,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,64,Low
Business,Career_Talk,Faculty,1.5,Weekday,Afternoon,7,0,0.18294625524768482,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,36,Low
Design,Workshop,Industry,2.5,Weekday,Afternoon,6,1,0.11208046718733666,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,47,Low
Design,Workshop,Industry,1.0,Weekday,Evening,9,1,0.4123360025626529,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,90,Medium
Business,Workshop,Faculty,1.0,Weekday,Afternoon,8,1,0.4459827750270713,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,91,Medium
Tech,Guest_Lecture,Faculty,2.5,Weekday,Afternoon,3,0,0.13730153337061324,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,28,Low
Business,Guest_Lecture,Industry,2.5,Weekday,Afternoon,12,1,0.48246582595265863,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,86,Medium
Tech,Workshop,Faculty,1.0,Weekday,Morning,7,0,0.5024386031000043,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,35,Low
Design,Career_Talk,Faculty,2.0,Weekday,Afternoon,3,0,0.9810105177894052,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,47,Low
Law,Workshop,Industry,1.5,Weekday,Morning,10,0,0.7133043031501126,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,87,Medium
Law,Workshop,Industry,1.5,Weekday,Evening,6,0,0.012168944152816885,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,18,Low
Business,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,9,0,0.4768681997787383,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,30,Low
Tech,Career_Talk,Faculty,2.5,Weekday,Afternoon,11,1,0.02158983179650964,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,65,Low
Business,Guest_Lecture,Alumni,1.0,Weekend,Evening,9,0,0.511212974238124,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,90,Medium
Law,Career_Talk,Industry,2.0,Weekday,Afternoon,14,1,0.3379371040636082,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,129,Medium
Design,Workshop,Alumni,1.0,Weekday,Morning,9,0,0.9035067870596001,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,92,Medium
Business,Guest_Lecture,Faculty,1.5,Weekday,Evening,6,1,0.49328899540524485,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,53,Low
Tech,Career_Talk,Faculty,2.0,Weekday,Afternoon,14,1,0.8499042620153793,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,166,High
Business,Guest_Lecture,Industry,2.0,Weekday,Afternoon,8,0,0.5838724245212231,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,83,Medium
Design,Workshop,Industry,2.5,Weekday,Afternoon,10,1,0.39651318539867697,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,112,Medium
Music,Career_Talk,Faculty,2.0,Weekday,Afternoon,5,1,0.22970696980417804,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,78,Medium
Tech,Workshop,Industry,2.0,Weekday,Afternoon,13,0,0.18315709599837737,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,52,Low
Design,Workshop,Industry,1.0,Weekday,Evening,14,1,0.7945462962015212,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,79,Medium
Music,Career_Talk,Alumni,2.5,Weekend,Evening,14,1,0.8829865570812248,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,112,Medium
Law,Career_Talk,Industry,1.5,Weekend,Afternoon,6,0,0.32408507002760856,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,Low
Tech,Career_Talk,Alumni,1.5,Weekday,Evening,13,0,0.49461252423821245,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,50,Low
Tech,Career_Talk,Faculty,1.5,Weekend,Evening,10,0,0.2875016095171421,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,61,Low
Business,Workshop,Faculty,1.5,Weekday,Morning,2,0,0.45529440116755215,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,95,Medium
Tech,Career_Talk,Industry,1.5,Weekday,Afternoon,13,1,0.8694913731115523,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,138,High
Music,Workshop,Faculty,1.0,Weekday,Morning,8,1,0.13797455500158096,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,77,Medium
Business,Guest_Lecture,Faculty,1.0,Weekend,Afternoon,8,1,0.2914860268283572,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,115,Medium
Tech,Workshop,Alumni,2.5,Weekday,Evening,6,0,0.6952715704494526,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,71,Medium
Tech,Career_Talk,Industry,2.5,Weekend,Evening,12,0,0.31062578058466006,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,104,Medium
Music,Guest_Lecture,Industry,1.5,Weekday,Evening,2,0,0.08115617242767026,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10,Low
Tech,Career_Talk,Alumni,2.5,Weekday,Afternoon,6,0,0.37440528118402683,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,74,Medium
Design,Workshop,Industry,1.5,Weekday,Morning,8,1,0.6763920002609853,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,93,Medium
Music,Workshop,Faculty,1.5,Weekday,Morning,3,0,0.9840049346013388,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,97,Medium
Design,Workshop,Industry,2.5,Weekday,Morning,3,0,0.8921429949766916,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,104,Medium
Law,Workshop,Industry,1.5,Weekday,Afternoon,9,0,0.5618778356133606,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,81,Medium
Music,Guest_Lecture,Faculty,2.0,Weekday,Afternoon,9,1,0.7773331335088302,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,57,Low
Design,Workshop,Faculty,1.5,Weekday,Afternoon,12,0,0.5713881754428211,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,61,Low
Tech,Guest_Lecture,Faculty,1.5,Weekend,Morning,12,0,0.4938970860034456,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,58,Low
Design,Workshop,Faculty,1.0,Weekday,Morning,1,0,0.1706326036421597,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,41,Low
Business,Workshop,Faculty,2.5,Weekday,Morning,6,0,0.29216951745965014,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,43,Low
Music,Guest_Lecture,Alumni,1.0,Weekday,Evening,12,0,0.45210689054808095,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,37,Low
Law,Workshop,Industry,1.5,Weekday,Afternoon,14,1,0.9856036459704535,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,142,High
Law,Workshop,Industry,1.0,Weekday,Morning,2,0,0.6085623868984944,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,54,Low
Tech,Workshop,Industry,1.5,Weekday,Afternoon,11,0,0.944878731098092,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,144,High
Tech,Workshop,Faculty,1.5,Weekday,Morning,4,1,0.2586829223872441,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,99,Medium
Tech,Guest_Lecture,Industry,2.0,Weekday,Afternoon,12,1,0.06897125732061327,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,81,Medium
Business,Workshop,Faculty,1.5,Weekday,Evening,7,1,0.9783750766120805,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,53,Low
Tech,Workshop,Industry,1.0,Weekday,Afternoon,2,0,0.3296242891822355,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,19,Low
Business,Guest_Lecture,Faculty,1.0,Weekday,Morning,3,1,0.5353061191396459,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,66,Low
Tech,Guest_Lecture,Faculty,1.0,Weekday,Morning,14,1,0.07114294468219262,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,116,Medium
Tech,Guest_Lecture,Faculty,2.0,Weekday,Morning,11,0,0.8603915435096204,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,114,Medium
Law,Workshop,Faculty,2.0,Weekday,Evening,1,0,0.0006800892946756676,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,56,Low
Law,Career_Talk,Industry,1.0,Weekday,Evening,14,0,0.906011893669623,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,87,Medium
Music,Workshop,Faculty,1.5,Weekday,Afternoon,12,1,0.1653708640773247,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,59,Low
Business,Workshop,Industry,1.0,Weekday,Afternoon,8,0,0.18347827863885524,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,75,Medium
Business,Career_Talk,Faculty,2.0,Weekend,Afternoon,1,1,0.8257994515569463,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,73,Medium
Tech,Guest_Lecture,Industry,2.5,Weekend,Afternoon,7,1,0.3862304230592023,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,60,Low
Music,Guest_Lecture,Industry,2.0,Weekend,Afternoon,3,1,0.25601782549530105,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,65,Low
Tech,Career_Talk,Industry,1.0,Weekend,Evening,6,0,0.5964410360690969,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,101,Medium
Business,Workshop,Faculty,1.5,Weekend,Evening,5,1,0.2544114782747743,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,82,Medium
Design,Career_Talk,Alumni,2.5,Weekday,Afternoon,10,0,0.2865474042366678,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,58,Low
Law,Guest_Lecture,Industry,1.0,Weekday,Evening,11,1,0.045550333960988953,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,58,Low
Tech,Workshop,Industry,2.0,Weekend,Morning,3,0,0.5394112796593747,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,42,Low
Tech,Workshop,Industry,2.5,Weekday,Morning,13,0,0.12941910571057091,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,83,Medium
Tech,Workshop,Alumni,2.0,Weekday,Morning,10,0,0.8371213779342331,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,82,Medium
Business,Career_Talk,Faculty,1.5,Weekend,Morning,10,1,0.7510201351820648,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,131,High
Music,Workshop,Industry,1.5,Weekday,Morning,11,1,0.28545927469926025,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,79,Medium
Business,Workshop,Faculty,2.5,Weekday,Evening,11,0,0.5337785773483824,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,29,Low
Tech,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,12,0,0.5773768915135781,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,88,Medium
Design,Guest_Lecture,Faculty,2.5,Weekday,Afternoon,5,1,0.6664516950837737,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,72,Medium
Tech,Workshop,Faculty,1.5,Weekday,Morning,10,0,0.41892076241839915,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25,Low
Design,Career_Talk,Faculty,2.0,Weekday,Morning,14,0,0.6525321714757648,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,43,Low
Law,Guest_Lecture,Faculty,2.5,Weekday,Morning,11,1,0.16938966498625796,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,93,Medium
Tech,Career_Talk,Industry,1.5,Weekday,Morning,6,0,0.4710187315656543,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,70,Low
Design,Workshop,Industry,1.0,Weekday,Afternoon,9,0,0.09400626715564664,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,Medium
Tech,Workshop,Industry,1.0,Weekday,Morning,13,0,0.9410698046655295,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,122,Medium
Law,Guest_Lecture,Industry,2.0,Weekday,Morning,10,0,0.40140936828644735,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,89,Medium
Music,Workshop,Industry,1.5,Weekday,Afternoon,11,1,0.6174415001639944,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,132,High
Tech,Guest_Lecture,Faculty,1.0,Weekday,Evening,13,0,0.48981634215429026,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,91,Medium
Business,Workshop,Faculty,2.0,Weekday,Morning,6,0,0.02681756434188476,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22,Low
Design,Guest_Lecture,Industry,2.5,Weekend,Evening,5,0,0.06271349787556868,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,50,Low
Business,Career_Talk,Industry,2.0,Weekday,Evening,5,0,0.26455624757823115,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,51,Low
Music,Career_Talk,Faculty,1.5,Weekday,Afternoon,6,0,0.6749350593620272,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,61,Low
Music,Career_Talk,Faculty,2.5,Weekday,Evening,10,0,0.6414346732757498,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65,Low
Music,Career_Talk,Industry,2.0,Weekday,Afternoon,7,1,0.18794499124222852,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35,Low
Business,Workshop,Faculty,1.0,Weekday,Evening,14,0,0.4886132130782421,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,59,Low
Design,Workshop,Industry,2.5,Weekend,Morning,10,1,0.3670612170626847,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,81,Medium
Tech,Career_Talk,Industry,1.5,Weekday,Afternoon,10,1,0.5685442736555306,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,125,Medium
