Domain,Event_Type,Speaker_Type,Duration_Hours,Day_Type,Time_Slot,Promotion_Days,Certificate_Flag,Interactivity_Level,Relevance_Friction_1,Relevance_Friction_2,Relevance_Friction_3,Relevance_Friction_4,Relevance_Friction_5,Schedule_Friction_1,Schedule_Friction_2,Schedule_Friction_3,Schedule_Friction_4,Schedule_Friction_5,Fatigue_Friction_1,Fatigue_Friction_2,Fatigue_Friction_3,Fatigue_Friction_4,Fatigue_Friction_5,Promotion_Friction_1,Promotion_Friction_2,Promotion_Friction_3,Promotion_Friction_4,Promotion_Friction_5,Social_Friction_1,Social_Friction_2,Social_Friction_3,Social_Friction_4,Social_Friction_5,Format_Friction_1,Format_Friction_2,Format_Friction_3,Format_Friction_4,Format_Friction_5,Expected_Attendance,Engagement_Level
Business,Guest_Lecture,Industry,2.5,Weekend,Afternoon,13,1,0.7449840232041769,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,128,High
Music,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,4,0,0.625424918505247,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,87,Medium
Music,Career_Talk,Faculty,2.5,Weekday,Evening,8,0,0.8702413663309821,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,29,Low
Design,Workshop,Faculty,1.0,Weekday,Evening,2,1,0.7973228041168238,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,64,Medium
Business,Workshop,Industry,2.0,Weekday,Morning,6,0,0.6696703934712558,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,67,Medium
Tech,Workshop,Industry,1.0,Weekday,Morning,2,1,0.6350282945380545,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,45,Low
Tech,Workshop,Industry,2.5,Weekday,Afternoon,13,0,0.7981312075237413,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,122,High
Tech,Career_Talk,Faculty,2.0,Weekday,Morning,8,0,0.4958144766232253,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,67,Medium
Design,Workshop,Faculty,2.0,Weekday,Morning,2,0,0.5221093250917549,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,47,Low
Design,Workshop,Faculty,1.5,Weekday,Evening,5,1,0.9409871246022494,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,72,Medium
Music,Career_Talk,Faculty,1.0,Weekday,Evening,11,1,0.793845086599566,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,74,Medium
Law,Workshop,Industry,1.5,Weekday,Afternoon,11,0,0.8813622383743562,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,108,Medium
Tech,Workshop,Industry,1.0,Weekend,Morning,11,0,0.6738640411709887,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,126,High
Design,Guest_Lecture,Faculty,2.0,Weekend,Evening,9,1,0.375261269324225,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,93,Medium
Business,Workshop,Faculty,1.0,Weekend,Afternoon,14,1,0.9250807726193083,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,71,Medium
Tech,Career_Talk,Faculty,1.0,Weekday,Afternoon,14,0,0.2519481833084961,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,56,Low
Tech,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,6,1,0.3176581809175366,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,60,Low
Tech,Workshop,Alumni,2.0,Weekend,Evening,14,1,0.22659720892116697,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,65,Medium
Law,Guest_Lecture,Alumni,1.5,Weekday,Morning,10,1,0.7144661361803619,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,68,Medium
Tech,Career_Talk,Faculty,1.5,Weekend,Evening,1,0,0.5867775630262828,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,68,Medium
Law,Workshop,Industry,1.0,Weekday,Evening,11,0,0.5739864770484459,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,44,Low
Design,Guest_Lecture,Industry,1.0,Weekday,Afternoon,4,0,0.7014915003666718,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,45,Low
Law,Workshop,Faculty,1.5,Weekend,Evening,13,1,0.8282467017907208,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,92,Medium
Law,Guest_Lecture,Industry,1.0,Weekend,Morning,4,0,0.26099720755052136,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,24,Low
Tech,Guest_Lecture,Industry,2.0,Weekend,Evening,7,0,0.7627886349396789,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,104,Medium
Business,Workshop,Industry,1.5,Weekend,Afternoon,13,0,0.5212540683155703,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,109,Medium
Law,Guest_Lecture,Alumni,2.5,Weekday,Afternoon,11,1,0.8911658516157985,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,149,High
Law,Workshop,Industry,1.0,Weekday,Afternoon,2,0,0.03988100324910737,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,53,Low
Tech,Guest_Lecture,Faculty,1.5,Weekday,Afternoon,14,0,0.23442496772802102,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,94,Medium
Design,Guest_Lecture,Alumni,2.5,Weekday,Afternoon,6,0,0.17976941482807196,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,64,Medium
Business,Workshop,Faculty,2.0,Weekday,Afternoon,8,0,0.05592322885373324,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38,Low
Tech,Workshop,Industry,1.5,Weekday,Afternoon,1,0,0.6684617719202914,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,78,Medium
Tech,Career_Talk,Faculty,1.0,Weekend,Evening,1,1,0.7903338735769045,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,92,Medium
Tech,Workshop,Faculty,1.5,Weekend,Evening,7,0,0.5259557037967753,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,56,Low
Design,Workshop,Industry,1.5,Weekday,Afternoon,5,1,0.8338232008617948,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,75,Medium
Business,Workshop,Faculty,1.0,Weekday,Afternoon,1,0,0.6384089291592098,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,81,Medium
Law,Guest_Lecture,Industry,1.0,Weekend,Evening,2,0,0.6453662775781349,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,40,Low
Law,Workshop,Faculty,1.5,Weekend,Evening,11,1,0.23282291676265265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,78,Medium
Music,Career_Talk,Alumni,1.0,Weekday,Evening,9,0,0.9655407345293008,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,85,Medium
Music,Guest_Lecture,Faculty,2.0,Weekday,Evening,8,0,0.49410878882678344,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,42,Low
Tech,Workshop,Alumni,1.0,Weekday,Morning,8,0,0.9629896177728751,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,82,Medium
Tech,Guest_Lecture,Industry,2.5,Weekend,Morning,14,0,0.4031143886502321,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,95,Medium
Law,Workshop,Alumni,1.5,Weekend,Afternoon,7,0,0.45067812491838877,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,62,Low
Music,Workshop,Faculty,2.5,Weekday,Afternoon,14,1,0.707828417539954,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,101,Medium
Music,Guest_Lecture,Industry,2.0,Weekday,Evening,5,0,0.8032273857893847,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,39,Low
Music,Workshop,Alumni,1.0,Weekday,Evening,11,1,0.23420157528213115,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,58,Low
Business,Career_Talk,Alumni,1.0,Weekday,Evening,9,0,0.9943048471826482,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,78,Medium
Tech,Guest_Lecture,Industry,1.0,Weekday,Afternoon,5,0,0.03907010414057965,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,73,Medium
Law,Workshop,Faculty,2.0,Weekend,Evening,2,0,0.05019582030015679,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,28,Low
Tech,Career_Talk,Industry,1.0,Weekday,Evening,2,0,0.11465478079989899,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,34,Low
Business,Guest_Lecture,Industry,2.0,Weekday,Morning,10,1,0.5639769918632753,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,115,Medium
Design,Workshop,Industry,2.0,Weekend,Morning,3,0,0.6367121016858368,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,42,Low
Tech,Guest_Lecture,Faculty,1.5,Weekday,Evening,9,1,0.8997194462748369,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,81,Medium
Tech,Career_Talk,Industry,2.0,Weekday,Morning,10,0,0.4490726415059487,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,50,Low
Music,Workshop,Industry,2.0,Weekend,Evening,11,0,0.7839629582275573,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,70,Medium
Music,Workshop,Alumni,2.0,Weekday,Afternoon,2,1,0.6131991449163774,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,67,Medium
Music,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,2,0,0.41408934914240914,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,58,Low
Tech,Workshop,Faculty,1.0,Weekday,Evening,4,0,0.5736422905210745,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30,Low
Business,Workshop,Industry,1.5,Weekend,Afternoon,7,1,0.21474345897550384,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,46,Low
Music,Guest_Lecture,Industry,1.0,Weekday,Afternoon,2,0,0.7635033972028576,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36,Low
Music,Career_Talk,Faculty,1.5,Weekday,Morning,7,1,0.5418677567586389,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,48,Low
Music,Guest_Lecture,Industry,2.5,Weekday,Morning,1,1,0.8237120496482646,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,124,High
Business,Workshop,Faculty,1.5,Weekend,Afternoon,2,0,0.3670144996631419,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,37,Low
Business,Workshop,Alumni,1.0,Weekday,Evening,6,0,0.1909934638623081,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,30,Low
Design,Workshop,Industry,1.0,Weekend,Morning,9,1,0.4842794993278574,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,90,Medium
Law,Workshop,Faculty,2.5,Weekday,Afternoon,6,1,0.4915957936853862,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,75,Medium
Law,Guest_Lecture,Faculty,1.0,Weekend,Afternoon,10,1,0.318913688119863,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,69,Medium
Business,Workshop,Industry,1.0,Weekday,Evening,3,1,0.6043962420858692,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,95,Medium
Design,Career_Talk,Faculty,1.5,Weekend,Afternoon,2,1,0.2996694167742241,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,47,Low
Tech,Guest_Lecture,Faculty,1.5,Weekday,Evening,13,0,0.5927051155164995,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,73,Medium
Tech,Guest_Lecture,Industry,1.5,Weekday,Evening,7,0,0.5324654401984013,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,64,Medium
Business,Career_Talk,Industry,1.5,Weekend,Morning,9,0,0.021624348694266438,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,64,Medium
Business,Guest_Lecture,Faculty,1.5,Weekend,Afternoon,11,0,0.6668764280826708,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,46,Low
Business,Career_Talk,Faculty,1.0,Weekday,Evening,5,0,0.40986585876613246,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,36,Low
Law,Career_Talk,Alumni,1.5,Weekday,Afternoon,1,0,0.8022723547412404,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,27,Low
Music,Guest_Lecture,Faculty,2.0,Weekday,Evening,12,0,0.7255610155968191,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,73,Medium
Business,Workshop,Industry,1.5,Weekday,Evening,10,0,0.7906635672502197,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,124,High
Law,Workshop,Alumni,2.5,Weekday,Afternoon,8,0,0.26331895717230236,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,64,Medium
Tech,Career_Talk,Faculty,1.0,Weekday,Morning,13,0,0.7467396329071632,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,91,Medium
Business,Workshop,Industry,1.5,Weekday,Morning,7,1,0.6584999376545368,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,133,High
Tech,Career_Talk,Industry,2.0,Weekday,Afternoon,1,1,0.9200404772705078,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,110,Medium
Design,Workshop,Industry,1.5,Weekday,Morning,11,1,0.6518078341987825,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,142,High
Music,Guest_Lecture,Industry,1.0,Weekday,Evening,12,0,0.11242057660478189,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,38,Low
Music,Workshop,Faculty,1.5,Weekday,Afternoon,6,0,0.5388928546689652,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20,Low
Tech,Career_Talk,Industry,2.5,Weekend,Afternoon,3,1,0.6401160620333818,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,58,Low
Music,Workshop,Alumni,1.5,Weekday,Afternoon,12,1,0.9202913800992907,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,87,Medium
Tech,Workshop,Faculty,1.0,Weekend,Morning,1,0,0.2816033742623889,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,37,Low
Business,Career_Talk,Industry,1.0,Weekend,Evening,1,1,0.361163875979688,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,92,Medium
Tech,Workshop,Alumni,1.5,Weekday,Evening,12,0,0.8234546124481836,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,82,Medium
Music,Workshop,Faculty,1.0,Weekday,Afternoon,4,1,0.6097809293944013,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,97,Medium
Music,Career_Talk,Industry,2.0,Weekday,Afternoon,12,0,0.44561782462405264,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,70,Medium
Tech,Career_Talk,Industry,2.5,Weekday,Morning,8,0,0.7221818242281589,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,108,Medium
Tech,Workshop,Faculty,2.5,Weekday,Evening,14,0,0.02991350204326515,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,27,Low
Music,Guest_Lecture,Faculty,1.5,Weekday,Evening,12,0,0.3863142949544932,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,36,Low
Tech,Workshop,Faculty,1.5,Weekend,Evening,7,0,0.41491805383212654,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,52,Low
Tech,Workshop,Faculty,1.0,Weekday,Morning,11,0,0.08501984811576335,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,20,Low
Law,Guest_Lecture,Faculty,1.0,Weekday,Afternoon,3,1,0.9648486771606736,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,73,Medium
Business,Workshop,Alumni,1.5,Weekend,Evening,14,0,0.9784655778964491,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,85,Medium
Design,Guest_Lecture,Faculty,1.0,Weekday,Evening,13,1,0.5986287341893451,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,53,Low
Law,Workshop,Faculty,1.0,Weekday,Afternoon,4,1,0.334132304535693,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,67,Medium
Business,Career_Talk,Industry,2.0,Weekday,Afternoon,8,0,0.6495988426810786,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,135,High
Law,Guest_Lecture,Faculty,2.0,Weekday,Morning,13,0,0.9270384039040762,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,113,Medium
Law,Workshop,Industry,2.5,Weekday,Evening,5,1,0.8736635611661182,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,72,Medium
Law,Career_Talk,Faculty,1.0,Weekday,Afternoon,2,0,0.3228563649207602,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,14,Low
Law,Career_Talk,Industry,2.0,Weekday,Morning,14,1,0.711571852547866,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,118,High
Law,Workshop,Faculty,1.5,Weekday,Morning,3,1,0.15396685957645329,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,63,Low
Music,Career_Talk,Industry,1.0,Weekday,Morning,3,0,0.6729742718733323,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,53,Low
Tech,Workshop,Faculty,1.5,Weekday,Afternoon,7,1,0.23636925832054712,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,102,Medium
Music,Workshop,Industry,1.5,Weekday,Evening,7,0,0.810869268078055,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,Low
Tech,Workshop,Alumni,1.5,Weekday,Evening,3,0,0.6973616273534862,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,55,Low
Law,Workshop,Industry,2.0,Weekday,Afternoon,13,0,0.011203837054163501,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,55,Low
Tech,Guest_Lecture,Faculty,1.5,Weekend,Evening,1,0,0.5615941412971307,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,54,Low
Design,Guest_Lecture,Faculty,2.5,Weekday,Evening,13,1,0.4525875558851261,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,78,Medium
Music,Career_Talk,Industry,1.0,Weekday,Afternoon,9,0,0.9386334731400414,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,37,Low
Law,Workshop,Faculty,2.0,Weekday,Afternoon,4,0,0.5484114191810128,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,65,Medium
Tech,Workshop,Alumni,2.5,Weekday,Morning,6,0,0.11195649060860247,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,40,Low
Tech,Workshop,Faculty,1.5,Weekend,Evening,2,0,0.7934823851961207,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,69,Medium
Business,Workshop,Alumni,2.0,Weekday,Morning,13,0,0.8779505275920976,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,72,Medium
Tech,Career_Talk,Industry,2.0,Weekday,Evening,10,0,0.5544187873878215,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,80,Medium
Music,Guest_Lecture,Alumni,1.0,Weekday,Afternoon,14,0,0.8754619610592973,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,80,Medium
Law,Guest_Lecture,Alumni,2.0,Weekday,Morning,1,0,0.31107015593751886,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,60,Low
Tech,Guest_Lecture,Faculty,2.0,Weekend,Morning,13,0,0.2920539917468915,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,62,Low
Music,Workshop,Faculty,1.0,Weekend,Evening,12,1,0.8852535845200178,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,127,High
Law,Workshop,Faculty,1.5,Weekday,Afternoon,8,0,0.41746482281259667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,75,Medium
Tech,Workshop,Faculty,1.0,Weekday,Afternoon,9,0,0.994193762800588,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,75,Medium
Business,Career_Talk,Faculty,1.0,Weekday,Evening,5,0,0.9354026667836387,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,73,Medium
Tech,Workshop,Industry,2.5,Weekday,Afternoon,8,0,0.5367260590460575,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,85,Medium
